"Requirement ID","Source Section","Source Title","Source Line","Source Form","Source Statement","Normalized Atomic Requirement","Disposition","Review Method","Atomicity Status","Horizon","Implementation Phase","Epic IDs","Story IDs","Acceptance Criteria IDs","Test IDs","Implementation Evidence","Notes"
"MSR-100-C2940C4995","100","CRITICAL INVARIANTS","2395","bullet","Never allow unauthorized pricing activation.","Pricing activation must require authorized maker-checker approval.","accepted","curated_review","validated_atomic","Cross-horizon","Phase 1","SUB-E002;SUB-E005","US-BL-002-03;US-BL-005-06","AC-BL-002-03-REQ-100-C2940C4995;AC-BL-005-06-REQ-100-C2940C4995","TC-002-03-02;TC-005-06-01;TC-005-06-02","","No implementation evidence inferred."
"MSR-100-2B6E40A9E3","100","CRITICAL INVARIANTS","2396","bullet","Never expose one tenant's data to another.","No tenant must be able to access another tenant's data.","accepted","curated_review","validated_atomic","Cross-horizon","Phase 0","SUB-E001;SUB-E017","US-BL-001-04;US-BL-017-03","AC-BL-001-04-REQ-100-2B6E40A9E3;AC-BL-017-03-REQ-100-2B6E40A9E3","TC-001-04-01;TC-001-04-02;TC-017-03-01;TC-017-03-02","","No implementation evidence inferred."
"MSR-100-C5EBB5FF61","100","CRITICAL INVARIANTS","2397","bullet","Never allow AI to fabricate financial explanations.","AI-generated financial explanations must contain only grounded, verifiable facts.","accepted","curated_review","validated_atomic","Cross-horizon","Phase 5","SUB-E015","US-BL-015-02","AC-BL-015-02-REQ-100-C5EBB5FF61","TC-015-02-01;TC-015-02-02","","No implementation evidence inferred."
"MSR-100-D9D23B15BD","100","CRITICAL INVARIANTS","2398","bullet","Never permit a financial transaction without traceability.","Every financial transaction must retain end-to-end source and decision traceability.","accepted","curated_review","validated_atomic","Cross-horizon","Phase 0","SUB-E005;SUB-E017","US-BL-005-05;US-BL-017-01","AC-BL-005-05-REQ-100-D9D23B15BD;AC-BL-017-01-REQ-100-D9D23B15BD","TC-005-05-01;TC-005-05-02;TC-017-01-01","","No implementation evidence inferred."
"MSR-100-445596E4C7","100","CRITICAL INVARIANTS","2399","bullet","Never apply a pricing change retroactively unless explicitly modeled as a correction.","A pricing change must not apply retroactively unless represented by an explicit correction.","accepted","curated_review","validated_atomic","Cross-horizon","Phase 1","SUB-E004;SUB-E005;SUB-E008","US-BL-004-01;US-BL-005-06;US-BL-008-04","AC-BL-004-01-REQ-100-445596E4C7;AC-BL-005-06-REQ-100-445596E4C7;AC-BL-008-04-REQ-100-445596E4C7","TC-004-01-02;TC-005-06-02;TC-008-04-01","","No implementation evidence inferred."
"MSR-100-89A23734C0","100","CRITICAL INVARIANTS","2400","bullet","Never permit an unlogged AI action to modify customer financial state.","An AI action must not modify customer financial state without immutable audit evidence.","accepted","curated_review","validated_atomic","Cross-horizon","Phase 5","SUB-E015;SUB-E017","US-BL-015-01;US-BL-017-01","AC-BL-015-01-REQ-100-89A23734C0;AC-BL-017-01-REQ-100-89A23734C0","TC-015-01-02;TC-017-01-01","","No implementation evidence inferred."
"MSR-101-D9FAF6F276","101","IMPLEMENTATION METHOD","2406","normative_prose","Do not generate the entire application in one pass.","Do not generate the entire application in one pass.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-01","AC-MSR-101-01-01","TC-MSR-101-D9FAF6F276","","No implementation evidence inferred."
"MSR-101-314B81285F","101","IMPLEMENTATION METHOD","2408","contextual_prose","Work sequentially.","Product and implementation decisions must conform to this master-specification constraint: Work sequentially.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-01","AC-MSR-101-01-02","TC-MSR-101-314B81285F","","No implementation evidence inferred."
"MSR-101-EB3C09F45B","101","IMPLEMENTATION METHOD","2410","normative_prose","For every major capability:","For every major capability:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 0","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-101-9F5984C4FF","101","IMPLEMENTATION METHOD","2412","numbered_item","Define requirements.","The platform must support Define requirements. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-01","AC-MSR-101-01-03","TC-MSR-101-9F5984C4FF","","No implementation evidence inferred."
"MSR-101-FFE6070ED2","101","IMPLEMENTATION METHOD","2413","numbered_item","Define domain model.","The platform must support Define domain model. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-01","AC-MSR-101-01-04","TC-MSR-101-FFE6070ED2","","No implementation evidence inferred."
"MSR-101-F533A2DDF1","101","IMPLEMENTATION METHOD","2414","numbered_item","Define states.","The platform must support Define states. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-01","AC-MSR-101-01-05","TC-MSR-101-F533A2DDF1","","No implementation evidence inferred."
"MSR-101-717AAEEB1F","101","IMPLEMENTATION METHOD","2415","numbered_item","Define APIs.","The platform must support Define APIs. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-01","AC-MSR-101-01-06","TC-MSR-101-717AAEEB1F","","No implementation evidence inferred."
"MSR-101-8BEBFBBC41","101","IMPLEMENTATION METHOD","2416","numbered_item","Define events.","The platform must support Define events. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-01","AC-MSR-101-01-07","TC-MSR-101-8BEBFBBC41","","No implementation evidence inferred."
"MSR-101-3D4C4AB161","101","IMPLEMENTATION METHOD","2417","numbered_item","Define security.","The platform must support Define security. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-01","AC-MSR-101-01-08","TC-MSR-101-3D4C4AB161","","No implementation evidence inferred."
"MSR-101-01DC543DDA","101","IMPLEMENTATION METHOD","2418","numbered_item","Define UX.","The platform must support Define UX. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-01","AC-MSR-101-01-09","TC-MSR-101-01DC543DDA","","No implementation evidence inferred."
"MSR-101-617AF1AF41","101","IMPLEMENTATION METHOD","2419","numbered_item","Define database model.","The platform must support Define database model. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-01","AC-MSR-101-01-10","TC-MSR-101-617AF1AF41","","No implementation evidence inferred."
"MSR-101-43C1389EDD","101","IMPLEMENTATION METHOD","2420","numbered_item","Implement backend.","The platform must support Implement backend. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-02","AC-MSR-101-02-01","TC-MSR-101-43C1389EDD","","No implementation evidence inferred."
"MSR-101-FD18F29B51","101","IMPLEMENTATION METHOD","2421","numbered_item","Implement frontend.","The platform must support Implement frontend. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-02","AC-MSR-101-02-02","TC-MSR-101-FD18F29B51","","No implementation evidence inferred."
"MSR-101-E60579F62D","101","IMPLEMENTATION METHOD","2422","numbered_item","Implement tests.","The platform must support Implement tests. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-02","AC-MSR-101-02-03","TC-MSR-101-E60579F62D","","No implementation evidence inferred."
"MSR-101-321E553C5F","101","IMPLEMENTATION METHOD","2423","numbered_item","Instrument observability.","The platform must support Instrument observability. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-02","AC-MSR-101-02-04","TC-MSR-101-321E553C5F","","No implementation evidence inferred."
"MSR-101-122A2A245E","101","IMPLEMENTATION METHOD","2424","numbered_item","Document.","The platform must support Document. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-02","AC-MSR-101-02-05","TC-MSR-101-122A2A245E","","No implementation evidence inferred."
"MSR-101-38C0CE705B","101","IMPLEMENTATION METHOD","2425","numbered_item","Validate acceptance criteria.","The platform must support Validate acceptance criteria. within implementation method.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 0","SUB-E001","US-MSR-101-02","AC-MSR-101-02-06","TC-MSR-101-38C0CE705B","","No implementation evidence inferred."
"MSR-102-D85580E3C9","102","FIRST IMPLEMENTATION EPICS","2431","contextual_prose","Create delivery backlog for:","Product and implementation decisions must conform to this master-specification constraint: Create delivery backlog for:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Cross-horizon","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-102-57B26FB050","102","FIRST IMPLEMENTATION EPICS","2433","bullet","SUB-001 Platform Foundation","The implementation backlog must include SUB-001 Platform Foundation.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-01","AC-MSR-102-01-01","TC-MSR-102-57B26FB050","","No implementation evidence inferred."
"MSR-102-16B6401AD0","102","FIRST IMPLEMENTATION EPICS","2434","bullet","SUB-002 Identity & Tenant Management","The implementation backlog must include SUB-002 Identity & Tenant Management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-01","AC-MSR-102-01-02","TC-MSR-102-16B6401AD0","","No implementation evidence inferred."
"MSR-102-902DD89C27","102","FIRST IMPLEMENTATION EPICS","2435","bullet","SUB-003 Customer Management","The implementation backlog must include SUB-003 Customer Management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-01","AC-MSR-102-01-03","TC-MSR-102-902DD89C27","","No implementation evidence inferred."
"MSR-102-41BF9FDBE0","102","FIRST IMPLEMENTATION EPICS","2436","bullet","SUB-004 Product Catalog","The implementation backlog must include SUB-004 Product Catalog.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-01","AC-MSR-102-01-04","TC-MSR-102-41BF9FDBE0","","No implementation evidence inferred."
"MSR-102-20F2A48A09","102","FIRST IMPLEMENTATION EPICS","2437","bullet","SUB-005 Pricing Engine","The implementation backlog must include SUB-005 Pricing Engine.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-01","AC-MSR-102-01-05","TC-MSR-102-20F2A48A09","","No implementation evidence inferred."
"MSR-102-2C3C58612D","102","FIRST IMPLEMENTATION EPICS","2438","bullet","SUB-006 Subscription Lifecycle","The implementation backlog must include SUB-006 Subscription Lifecycle.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-01","AC-MSR-102-01-06","TC-MSR-102-2C3C58612D","","No implementation evidence inferred."
"MSR-102-42025AADDC","102","FIRST IMPLEMENTATION EPICS","2439","bullet","SUB-007 Billing Engine","The implementation backlog must include SUB-007 Billing Engine.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-01","AC-MSR-102-01-07","TC-MSR-102-42025AADDC","","No implementation evidence inferred."
"MSR-102-1F6FA27500","102","FIRST IMPLEMENTATION EPICS","2440","bullet","SUB-008 Invoice Management","The implementation backlog must include SUB-008 Invoice Management.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-01","AC-MSR-102-01-08","TC-MSR-102-1F6FA27500","","No implementation evidence inferred."
"MSR-102-6A74914262","102","FIRST IMPLEMENTATION EPICS","2441","bullet","SUB-009 Payments","The implementation backlog must include SUB-009 Payments.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-01","AC-MSR-102-01-09","TC-MSR-102-6A74914262","","No implementation evidence inferred."
"MSR-102-F0EB9CD2BA","102","FIRST IMPLEMENTATION EPICS","2442","bullet","SUB-010 Customer Portal","The implementation backlog must include SUB-010 Customer Portal.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-01","AC-MSR-102-01-10","TC-MSR-102-F0EB9CD2BA","","No implementation evidence inferred."
"MSR-102-32AE125903","102","FIRST IMPLEMENTATION EPICS","2443","bullet","SUB-011 Usage & Metering","The implementation backlog must include SUB-011 Usage & Metering.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-02","AC-MSR-102-02-01","TC-MSR-102-32AE125903","","No implementation evidence inferred."
"MSR-102-C92282703F","102","FIRST IMPLEMENTATION EPICS","2444","bullet","SUB-012 Collections","The implementation backlog must include SUB-012 Collections.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-102-02","AC-MSR-102-02-02","TC-MSR-102-C92282703F","","No implementation evidence inferred."
