"Issue ID","Issue Type","Summary","Description","Epic Name","Epic Link","Parent","External ID","Labels","Priority","Status","Implementation Status","Progress","Acceptance Criteria","Requirement IDs","Test IDs","Implementation Phase","Source"
AC-MSR-096-01-06 | The platform must support Dispute within design detail — invoice. | Requirements: MSR-096-330F7A6A6F | Tests: TC-MSR-096-330F7A6A6F
AC-MSR-096-01-07 | The platform must support More. within design detail — invoice. | Requirements: MSR-096-B7F0A6FC29 | Tests: TC-MSR-096-B7F0A6FC29
AC-MSR-096-01-08 | Each invoice line should be expandable. | Requirements: MSR-096-9F3E447187 | Tests: TC-MSR-096-9F3E447187
AC-MSR-096-01-09 | Provide: Explain invoice. | Requirements: MSR-096-B4A4BCDEDF | Tests: TC-MSR-096-B4A4BCDEDF","MSR-096-1F0132C5FE;MSR-096-EEF79183C0;MSR-096-BB8A9CC88A;MSR-096-EFD948BE23;MSR-096-3DED1824B0;MSR-096-330F7A6A6F;MSR-096-B7F0A6FC29;MSR-096-9F3E447187;MSR-096-B4A4BCDEDF","TC-MSR-096-1F0132C5FE;TC-MSR-096-EEF79183C0;TC-MSR-096-BB8A9CC88A;TC-MSR-096-EFD948BE23;TC-MSR-096-3DED1824B0;TC-MSR-096-330F7A6A6F;TC-MSR-096-B7F0A6FC29;TC-MSR-096-9F3E447187;TC-MSR-096-B4A4BCDEDF","Cross-horizon","Master specification §96"
"273","Story","DESIGN DETAIL — COLLECTIONS: requirement set 01","As a Collections Manager, I want the design detail — collections requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E012","12","US-MSR-097-01","sintius cross-horizon master-specification","Medium","To Do","not_started","0","AC-MSR-097-01-01 | The platform must support ₹28.4M Receivable within design detail — collections. | Requirements: MSR-097-BF4E1A88C0 | Tests: TC-MSR-097-BF4E1A88C0
AC-MSR-097-01-02 | The platform must support ₹4.8M At Risk within design detail — collections. | Requirements: MSR-097-49E85CDA2C | Tests: TC-MSR-097-49E85CDA2C
AC-MSR-097-01-03 | The platform must support ₹2.1M Overdue within design detail — collections. | Requirements: MSR-097-7C8CC5B83F | Tests: TC-MSR-097-7C8CC5B83F
AC-MSR-097-01-04 | The platform must support 94.8% Payment Success. within design detail — collections. | Requirements: MSR-097-E50F4E0C01 | Tests: TC-MSR-097-E50F4E0C01
AC-MSR-097-01-05 | The platform must support Needs Attention within design detail — collections. | Requirements: MSR-097-8BB9F4169B | Tests: TC-MSR-097-8BB9F4169B
AC-MSR-097-01-06 | The platform must support High Value within design detail — collections. | Requirements: MSR-097-841990A73D | Tests: TC-MSR-097-841990A73D
AC-MSR-097-01-07 | The platform must support Payment Method Expiring within design detail — collections. | Requirements: MSR-097-A0B2EBFB11 | Tests: TC-MSR-097-A0B2EBFB11
AC-MSR-097-01-08 | The platform must support Retry Scheduled within design detail — collections. | Requirements: MSR-097-2492446CF5 | Tests: TC-MSR-097-2492446CF5
AC-MSR-097-01-09 | The platform must support Promise to Pay within design detail — collections. | Requirements: MSR-097-2040ECB2B1 | Tests: TC-MSR-097-2040ECB2B1
AC-MSR-097-01-10 | The platform must support Manual Collection. within design detail — collections. | Requirements: MSR-097-54B46D3325 | Tests: TC-MSR-097-54B46D3325","MSR-097-BF4E1A88C0;MSR-097-49E85CDA2C;MSR-097-7C8CC5B83F;MSR-097-E50F4E0C01;MSR-097-8BB9F4169B;MSR-097-841990A73D;MSR-097-A0B2EBFB11;MSR-097-2492446CF5;MSR-097-2040ECB2B1;MSR-097-54B46D3325","TC-MSR-097-BF4E1A88C0;TC-MSR-097-49E85CDA2C;TC-MSR-097-7C8CC5B83F;TC-MSR-097-E50F4E0C01;TC-MSR-097-8BB9F4169B;TC-MSR-097-841990A73D;TC-MSR-097-A0B2EBFB11;TC-MSR-097-2492446CF5;TC-MSR-097-2040ECB2B1;TC-MSR-097-54B46D3325","Cross-horizon","Master specification §97"
"274","Story","DESIGN DETAIL — COLLECTIONS: requirement set 02","As a Collections Manager, I want the design detail — collections requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E012","12","US-MSR-097-02","sintius cross-horizon master-specification","Medium","To Do","not_started","0","AC-MSR-097-02-01 | Timeline visualization should show expected cash collection by day. | Requirements: MSR-097-7A462717A8 | Tests: TC-MSR-097-7A462717A8","MSR-097-7A462717A8","TC-MSR-097-7A462717A8","Cross-horizon","Master specification §97"
"275","Story","DESIGN DETAIL — PRICING STUDIO: requirement set 01","As a Pricing Manager, I want the design detail — pricing studio requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E005","5","US-MSR-098-01","sintius cross-horizon master-specification","Medium","To Do","not_started","0","AC-MSR-098-01-01 | Product and implementation decisions must conform to this master-specification constraint: Left: Components. | Requirements: MSR-098-820FA328B5 | Tests: TC-MSR-098-820FA328B5
AC-MSR-098-01-02 | Product and implementation decisions must conform to this master-specification constraint: Center: Visual pricing flow. | Requirements: MSR-098-E51C05292B | Tests: TC-MSR-098-E51C05292B
AC-MSR-098-01-03 | Product and implementation decisions must conform to this master-specification constraint: Right: Properties. | Requirements: MSR-098-3443185E70 | Tests: TC-MSR-098-3443185E70
AC-MSR-098-01-04 | Product and implementation decisions must conform to this master-specification constraint: Bottom: Simulator. | Requirements: MSR-098-1E28068B68 | Tests: TC-MSR-098-1E28068B68","MSR-098-820FA328B5;MSR-098-E51C05292B;MSR-098-3443185E70;MSR-098-1E28068B68","TC-MSR-098-820FA328B5;TC-MSR-098-E51C05292B;TC-MSR-098-3443185E70;TC-MSR-098-1E28068B68","Cross-horizon","Master specification §98"
"276","Story","IMPLEMENTATION METHOD: requirement set 01","As a Platform Product Owner, I want the implementation method requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E001","1","US-MSR-101-01","sintius phase-0 master-specification","Medium","To Do","not_started","0","AC-MSR-101-01-01 | Do not generate the entire application in one pass. | Requirements: MSR-101-D9FAF6F276 | Tests: TC-MSR-101-D9FAF6F276
AC-MSR-101-01-02 | Product and implementation decisions must conform to this master-specification constraint: Work sequentially. | Requirements: MSR-101-314B81285F | Tests: TC-MSR-101-314B81285F
AC-MSR-101-01-03 | The platform must support Define requirements. within implementation method. | Requirements: MSR-101-9F5984C4FF | Tests: TC-MSR-101-9F5984C4FF
AC-MSR-101-01-04 | The platform must support Define domain model. within implementation method. | Requirements: MSR-101-FFE6070ED2 | Tests: TC-MSR-101-FFE6070ED2
AC-MSR-101-01-05 | The platform must support Define states. within implementation method. | Requirements: MSR-101-F533A2DDF1 | Tests: TC-MSR-101-F533A2DDF1
AC-MSR-101-01-06 | The platform must support Define APIs. within implementation method. | Requirements: MSR-101-717AAEEB1F | Tests: TC-MSR-101-717AAEEB1F
AC-MSR-101-01-07 | The platform must support Define events. within implementation method. | Requirements: MSR-101-8BEBFBBC41 | Tests: TC-MSR-101-8BEBFBBC41
AC-MSR-101-01-08 | The platform must support Define security. within implementation method. | Requirements: MSR-101-3D4C4AB161 | Tests: TC-MSR-101-3D4C4AB161
AC-MSR-101-01-09 | The platform must support Define UX. within implementation method. | Requirements: MSR-101-01DC543DDA | Tests: TC-MSR-101-01DC543DDA
AC-MSR-101-01-10 | The platform must support Define database model. within implementation method. | Requirements: MSR-101-617AF1AF41 | Tests: TC-MSR-101-617AF1AF41","MSR-101-D9FAF6F276;MSR-101-314B81285F;MSR-101-9F5984C4FF;MSR-101-FFE6070ED2;MSR-101-F533A2DDF1;MSR-101-717AAEEB1F;MSR-101-8BEBFBBC41;MSR-101-3D4C4AB161;MSR-101-01DC543DDA;MSR-101-617AF1AF41","TC-MSR-101-D9FAF6F276;TC-MSR-101-314B81285F;TC-MSR-101-9F5984C4FF;TC-MSR-101-FFE6070ED2;TC-MSR-101-F533A2DDF1;TC-MSR-101-717AAEEB1F;TC-MSR-101-8BEBFBBC41;TC-MSR-101-3D4C4AB161;TC-MSR-101-01DC543DDA;TC-MSR-101-617AF1AF41","Phase 0","Master specification §101"
"277","Story","IMPLEMENTATION METHOD: requirement set 02","As a Platform Product Owner, I want the implementation method requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E001","1","US-MSR-101-02","sintius phase-0 master-specification","Medium","To Do","not_started","0","AC-MSR-101-02-01 | The platform must support Implement backend. within implementation method. | Requirements: MSR-101-43C1389EDD | Tests: TC-MSR-101-43C1389EDD
AC-MSR-101-02-02 | The platform must support Implement frontend. within implementation method. | Requirements: MSR-101-FD18F29B51 | Tests: TC-MSR-101-FD18F29B51
AC-MSR-101-02-03 | The platform must support Implement tests. within implementation method. | Requirements: MSR-101-E60579F62D | Tests: TC-MSR-101-E60579F62D
AC-MSR-101-02-04 | The platform must support Instrument observability. within implementation method. | Requirements: MSR-101-321E553C5F | Tests: TC-MSR-101-321E553C5F
AC-MSR-101-02-05 | The platform must support Document. within implementation method. | Requirements: MSR-101-122A2A245E | Tests: TC-MSR-101-122A2A245E
AC-MSR-101-02-06 | The platform must support Validate acceptance criteria. within implementation method. | Requirements: MSR-101-38C0CE705B | Tests: TC-MSR-101-38C0CE705B","MSR-101-43C1389EDD;MSR-101-FD18F29B51;MSR-101-E60579F62D;MSR-101-321E553C5F;MSR-101-122A2A245E;MSR-101-38C0CE705B","TC-MSR-101-43C1389EDD;TC-MSR-101-FD18F29B51;TC-MSR-101-E60579F62D;TC-MSR-101-321E553C5F;TC-MSR-101-122A2A245E;TC-MSR-101-38C0CE705B","Phase 0","Master specification §101"
"278","Story","FIRST IMPLEMENTATION EPICS: requirement set 01","As a Platform Product Owner, I want the first implementation epics requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E001","1","US-MSR-102-01","sintius cross-horizon master-specification","Medium","To Do","not_started","0","AC-MSR-102-01-01 | The implementation backlog must include SUB-001 Platform Foundation. | Requirements: MSR-102-57B26FB050 | Tests: TC-MSR-102-57B26FB050
AC-MSR-102-01-02 | The implementation backlog must include SUB-002 Identity & Tenant Management. | Requirements: MSR-102-16B6401AD0 | Tests: TC-MSR-102-16B6401AD0
AC-MSR-102-01-03 | The implementation backlog must include SUB-003 Customer Management. | Requirements: MSR-102-902DD89C27 | Tests: TC-MSR-102-902DD89C27
AC-MSR-102-01-04 | The implementation backlog must include SUB-004 Product Catalog. | Requirements: MSR-102-41BF9FDBE0 | Tests: TC-MSR-102-41BF9FDBE0
AC-MSR-102-01-05 | The implementation backlog must include SUB-005 Pricing Engine. | Requirements: MSR-102-20F2A48A09 | Tests: TC-MSR-102-20F2A48A09
AC-MSR-102-01-06 | The implementation backlog must include SUB-006 Subscription Lifecycle. | Requirements: MSR-102-2C3C58612D | Tests: TC-MSR-102-2C3C58612D
AC-MSR-102-01-07 | The implementation backlog must include SUB-007 Billing Engine. | Requirements: MSR-102-42025AADDC | Tests: TC-MSR-102-42025AADDC
AC-MSR-102-01-08 | The implementation backlog must include SUB-008 Invoice Management. | Requirements: MSR-102-1F6FA27500 | Tests: TC-MSR-102-1F6FA27500
AC-MSR-102-01-09 | The implementation backlog must include SUB-009 Payments. | Requirements: MSR-102-6A74914262 | Tests: TC-MSR-102-6A74914262
AC-MSR-102-01-10 | The implementation backlog must include SUB-010 Customer Portal. | Requirements: MSR-102-F0EB9CD2BA | Tests: TC-MSR-102-F0EB9CD2BA","MSR-102-57B26FB050;MSR-102-16B6401AD0;MSR-102-902DD89C27;MSR-102-41BF9FDBE0;MSR-102-20F2A48A09;MSR-102-2C3C58612D;MSR-102-42025AADDC;MSR-102-1F6FA27500;MSR-102-6A74914262;MSR-102-F0EB9CD2BA","TC-MSR-102-57B26FB050;TC-MSR-102-16B6401AD0;TC-MSR-102-902DD89C27;TC-MSR-102-41BF9FDBE0;TC-MSR-102-20F2A48A09;TC-MSR-102-2C3C58612D;TC-MSR-102-42025AADDC;TC-MSR-102-1F6FA27500;TC-MSR-102-6A74914262;TC-MSR-102-F0EB9CD2BA","Cross-horizon","Master specification §102"
"279","Story","FIRST IMPLEMENTATION EPICS: requirement set 02","As a Platform Product Owner, I want the first implementation epics requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E001","1","US-MSR-102-02","sintius cross-horizon master-specification","Medium","To Do","not_started","0","AC-MSR-102-02-01 | The implementation backlog must include SUB-011 Usage & Metering. | Requirements: MSR-102-32AE125903 | Tests: TC-MSR-102-32AE125903
AC-MSR-102-02-02 | The implementation backlog must include SUB-012 Collections. | Requirements: MSR-102-C92282703F | Tests: TC-MSR-102-C92282703F
AC-MSR-102-02-03 | The implementation backlog must include SUB-013 Notifications. | Requirements: MSR-102-7C32BD9E39 | Tests: TC-MSR-102-7C32BD9E39
AC-MSR-102-02-04 | The implementation backlog must include SUB-014 Analytics. | Requirements: MSR-102-7BCE362E98 | Tests: TC-MSR-102-7BCE362E98
AC-MSR-102-02-05 | The implementation backlog must include SUB-015 AI Revenue Intelligence. | Requirements: MSR-102-44066B940A | Tests: TC-MSR-102-44066B940A
AC-MSR-102-02-06 | The implementation backlog must include SUB-016 Integration Framework. | Requirements: MSR-102-5F4FBEFDD5 | Tests: TC-MSR-102-5F4FBEFDD5
AC-MSR-102-02-07 | The implementation backlog must include SUB-017 Audit & Compliance. | Requirements: MSR-102-5B1C7642B1 | Tests: TC-MSR-102-5B1C7642B1
AC-MSR-102-02-08 | The implementation backlog must include Features. | Requirements: MSR-102-B06DF14F7E | Tests: TC-MSR-102-B06DF14F7E
AC-MSR-102-02-09 | The implementation backlog must include User Stories. | Requirements: MSR-102-27130A5B0D | Tests: TC-MSR-102-27130A5B0D
AC-MSR-102-02-10 | The implementation backlog must include Acceptance Criteria. | Requirements: MSR-102-458EC34A79 | Tests: TC-MSR-102-458EC34A79","MSR-102-32AE125903;MSR-102-C92282703F;MSR-102-7C32BD9E39;MSR-102-7BCE362E98;MSR-102-44066B940A;MSR-102-5F4FBEFDD5;MSR-102-5B1C7642B1;MSR-102-B06DF14F7E;MSR-102-27130A5B0D;MSR-102-458EC34A79","TC-MSR-102-32AE125903;TC-MSR-102-C92282703F;TC-MSR-102-7C32BD9E39;TC-MSR-102-7BCE362E98;TC-MSR-102-44066B940A;TC-MSR-102-5F4FBEFDD5;TC-MSR-102-5B1C7642B1;TC-MSR-102-B06DF14F7E;TC-MSR-102-27130A5B0D;TC-MSR-102-458EC34A79","Cross-horizon","Master specification §102"
"280","Story","FIRST IMPLEMENTATION EPICS: requirement set 03","As a Platform Product Owner, I want the first implementation epics requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E001","1","US-MSR-102-03","sintius cross-horizon master-specification","Medium","To Do","not_started","0","AC-MSR-102-03-01 | The implementation backlog must include API requirements. | Requirements: MSR-102-850604EA77 | Tests: TC-MSR-102-850604EA77
AC-MSR-102-03-02 | The implementation backlog must include Data requirements. | Requirements: MSR-102-1B159ACBD1 | Tests: TC-MSR-102-1B159ACBD1
AC-MSR-102-03-03 | The implementation backlog must include UX requirements. | Requirements: MSR-102-615A980217 | Tests: TC-MSR-102-615A980217
AC-MSR-102-03-04 | The implementation backlog must include Security requirements. | Requirements: MSR-102-29B3737F3D | Tests: TC-MSR-102-29B3737F3D
AC-MSR-102-03-05 | The implementation backlog must include Test requirements. | Requirements: MSR-102-6759F66EC3 | Tests: TC-MSR-102-6759F66EC3","MSR-102-850604EA77;MSR-102-1B159ACBD1;MSR-102-615A980217;MSR-102-29B3737F3D;MSR-102-6759F66EC3","TC-MSR-102-850604EA77;TC-MSR-102-1B159ACBD1;TC-MSR-102-615A980217;TC-MSR-102-29B3737F3D;TC-MSR-102-6759F66EC3","Cross-horizon","Master specification §102"
"281","Story","NORTH-STAR METRICS: requirement set 01","As a Revenue Analyst, I want the north-star metrics requirements delivered, so that the platform conforms to the traced master product specification.","","SUB-E014","14","US-MSR-104-01","sintius cross-horizon master-specification","Medium","To Do","not_started","0","AC-MSR-104-01-01 | The platform must support Payment Success Rate within north-star metrics. | Requirements: MSR-104-583743BED7 | Tests: TC-MSR-104-583743BED7
AC-MSR-104-01-02 | The platform must support Collection Rate within north-star metrics. | Requirements: MSR-104-03D099DE23 | Tests: TC-MSR-104-03D099DE23
AC-MSR-104-01-03 | The platform must support Revenue Leakage Rate within north-star metrics. | Requirements: MSR-104-703B00BF2F | Tests: TC-MSR-104-703B00BF2F
AC-MSR-104-01-04 | The platform must support Days Sales Outstanding within north-star metrics. | Requirements: MSR-104-945A963F7C | Tests: TC-MSR-104-945A963F7C
AC-MSR-104-01-05 | The platform must support Time to Launch New Pricing within north-star metrics. | Requirements: MSR-104-34142EDD87 | Tests: TC-MSR-104-34142EDD87
AC-MSR-104-01-06 | The platform must support Billing Accuracy within north-star metrics. | Requirements: MSR-104-1BD270B7D2-01 | Tests: TC-MSR-104-1BD270B7D2-01
AC-MSR-104-01-07 | The platform must support Subscription Retention within north-star metrics. | Requirements: MSR-104-43D9A5ADB5 | Tests: TC-MSR-104-43D9A5ADB5
AC-MSR-104-01-08 | The platform must support Revenue Recovery. within north-star metrics. | Requirements: MSR-104-A67C7D1FFC | Tests: TC-MSR-104-A67C7D1FFC
AC-MSR-104-01-09 | The platform must support Successful Self-Service Rate within north-star metrics. | Requirements: MSR-104-254D800010 | Tests: TC-MSR-104-254D800010
AC-MSR-104-01-10 | The platform must support Payment Completion Time within north-star metrics. | Requirements: MSR-104-C37C5986EA | Tests: TC-MSR-104-C37C5986EA","MSR-104-583743BED7;MSR-104-03D099DE23;MSR-104-703B00BF2F;MSR-104-945A963F7C;MSR-104-34142EDD87;MSR-104-1BD270B7D2-01;MSR-104-43D9A5ADB5;MSR-104-A67C7D1FFC;MSR-104-254D800010;MSR-104-C37C5986EA","TC-MSR-104-583743BED7;TC-MSR-104-03D099DE23;TC-MSR-104-703B00BF2F;TC-MSR-104-945A963F7C;TC-MSR-104-34142EDD87;TC-MSR-104-1BD270B7D2-01;TC-MSR-104-43D9A5ADB5;TC-MSR-104-A67C7D1FFC;TC-MSR-104-254D800010;TC-MSR-104-C37C5986EA","Cross-horizon","Master specification §104"
